auth_sid,full_name,last_name,first_name,last_first_initial,doc_count_test,doc_count_total,auth_rrbr,auth_pir
7003494753,humblet yves p.,humblet,yves p,humblet y,1,89,0.0112359550561798,9
7003495632,henner dennis j.,henner,dennis j,henner d,1,1,1,2
7003499321,mardis elaine r.,mardis,elaine r,mardis e,1,273,0.00366300366300366,1
7003500587,lerma enrica i.,lerma,enrica i,lerma e,1,30,0.0333333333333333,1
7003501663,deck r. randall,deck,r randall,deck r,1,12,0.0833333333333333,3
7003502897,jongen peter joseph h,jongen,peter joseph h,jongen p,1,65,0.0153846153846154,2
7003504537,borm george florimond,borm,george florimond,borm g,1,159,0.00628930817610063,11
7003504563,denardo diane a.,denardo,diane a,denardo d,1,15,0.0666666666666667,2
7003505734,takvorian tak,takvorian,tak,takvorian t,4,10,0.4,31
7003506042,de medeiros carlos roberto,de medeiros,carlos roberto,de medeiros c,1,29,0.0344827586206897,1
7003507783,perren timothy j.,perren,timothy j,perren t,1,76,0.0131578947368421,5
7003508788,helfgott simon m.,helfgott,simon m,helfgott s,1,29,0.0344827586206897,12
7003510259,westenbroek ruth e.,westenbroek,ruth e,westenbroek r,1,80,0.0125,2
7003513688,borsi laura,borsi,laura,borsi l,1,45,0.0222222222222222,1
7003513756,bannister sarah j.,bannister,sarah j,bannister s,1,1,1,1
7003514831,gravis gwenaëlle,gravis,gwenaëlle,gravis g,1,118,0.00847457627118644,5
7003516319,gephardt gordon n.,gephardt,gordon n,gephardt g,1,7,0.142857142857143,1
7003516816,rastan sohaila,rastan,sohaila,rastan s,1,24,0.0416666666666667,7
7003517961,winn kevin j.,winn,kevin j,winn k,1,7,0.142857142857143,1
7003518922,inayama seiichi,inayama,seiichi,inayama s,1,11,0.0909090909090909,11
7003519846,rowlings philip a.,rowlings,philip a,rowlings p,10,64,0.15625,109
7003523149,mian i. saira,mian,i saira,mian i,1,54,0.0185185185185185,12
7003524133,monahan brian p.,monahan,brian p,monahan b,1,19,0.0526315789473684,6
7003525197,brocker thomas,brocker,thomas,brocker t,1,65,0.0153846153846154,3
7003525412,kalwinsky david k.,kalwinsky,david k,kalwinsky d,1,4,0.25,2
7003526338,scherokman barbara j.,scherokman,barbara j,scherokman b,3,9,0.333333333333333,6
7003526446,casolaro vincenzo,casolaro,vincenzo,casolaro v,1,43,0.0232558139534884,2
7003527036,joannidis michael,joannidis,michael,joannidis m,1,188,0.00531914893617021,1
7003527418,ramilo octavio,ramilo,octavio,ramilo o,1,157,0.00636942675159236,2
7003530830,dutartre patrick,dutartre,patrick,dutartre p,5,54,0.0925925925925926,9
7003531265,benoff susan h.,benoff,susan h,benoff s,1,36,0.0277777777777778,1
7003531566,pliskin neil h.,pliskin,neil h,pliskin n,1,61,0.0163934426229508,2
7003534192,woof jenny m.,woof,jenny m,woof j,4,57,0.0701754385964912,61
7003535006,motohiro akira,motohiro,akira,motohiro a,1,24,0.0416666666666667,3
7003535919,prelli frances c.,prelli,frances c,prelli f,2,27,0.0740740740740741,16
7003536085,borja a. m.,borja,a m,borja a,1,3,0.333333333333333,4
7003536423,monteyne philippe,monteyne,philippe,monteyne p,1,29,0.0344827586206897,2
7003537270,polakoski kenneth l.,polakoski,kenneth l,polakoski k,1,3,0.333333333333333,41
7003537561,habicht gail s.,habicht,gail s,habicht g,2,5,0.4,12
7003539860,lustig joseph peter,lustig,joseph peter,lustig j,1,15,0.0666666666666667,6
7003540352,van daal willem a j,van daal,willem a j,van daal w,1,24,0.0416666666666667,3
7003540950,gutteridge charles n.,gutteridge,charles n,gutteridge c,1,4,0.25,3
7003542757,o'grady lois f.,o'grady,lois f,o'grady l,4,2,2,54
7003544047,de stefano piero,de stefano,piero,de stefano p,4,35,0.114285714285714,12
7003544066,lorand-metze i.,lorand-metze,i,lorand-metze i,1,167,0.00598802395209581,1
7003544462,fagerberg jan,fagerberg,jan,fagerberg j,1,30,0.0333333333333333,36
7003545687,properzi giuliana,properzi,giuliana,properzi g,1,29,0.0344827586206897,7
7003547773,kodish eric d.,kodish,eric d,kodish e,1,122,0.00819672131147541,4
7003549172,couture félix,couture,félix,couture f,1,38,0.0263157894736842,3
7003549437,lagneaux laurence,lagneaux,laurence,lagneaux l,1,89,0.0112359550561798,1
7003551241,arseniev lubomir,arseniev,lubomir,arseniev l,2,56,0.0357142857142857,17
7003552375,uharek lutz,uharek,lutz,uharek l,2,99,0.0202020202020202,9
7003553106,magagnoli massimo,magagnoli,massimo,magagnoli m,1,81,0.0123456790123457,3
7003553767,terrell regina s.,terrell,regina s,terrell r,2,1,2,2
7003557036,guidi stefano g.,guidi,stefano g,guidi s,2,75,0.0266666666666667,6
7003557489,briddell robert a.,briddell,robert a,briddell r,1,16,0.0625,1
7003558334,conroy louise a.,conroy,louise a,conroy l,2,9,0.222222222222222,6
7003559165,tervaert jan willem cohen,tervaert,jan willem cohen,tervaert j,2,136,0.0147058823529412,2
7003560139,lockman lawrence a.,lockman,lawrence a,lockman l,3,8,0.375,3
7003560599,purves langley r.,purves,langley r,purves l,1,4,0.25,4
7003560729,breinig mary c.,breinig,mary c,breinig m,1,1,1,18
7003561891,labopin myriam,labopin,myriam,labopin m,9,210,0.0428571428571429,65
7003562856,elmaaǧacli ahmet h.,elmaaǧacli,ahmet h,elmaaǧacli a,2,90,0.0222222222222222,3
7003563305,orchard paul j.,orchard,paul j,orchard p,1,125,0.008,4
7003564130,brando bruno,brando,bruno,brando b,1,42,0.0238095238095238,2
7003566589,macià josep m.,macià,josep m,macià j,1,9,0.111111111111111,14
7003569716,toppet michèle,toppet,michèle,toppet m,3,9,0.333333333333333,12
7003570926,van rhee frits,van rhee,frits,van rhee f,9,156,0.0576923076923077,76
7003572279,kádár janos g.,kádár,janos g,kádár j,2,31,0.0645161290322581,17
7003575943,chasis joel anne,chasis,joel anne,chasis j,1,46,0.0217391304347826,1
7003577472,cavenagh jamie d.,cavenagh,jamie d,cavenagh j,1,141,0.00709219858156028,3
7003579577,woodrow david f.,woodrow,david f,woodrow d,1,16,0.0625,3
7003580196,sohal jastinder,sohal,jastinder,sohal j,1,7,0.142857142857143,2
7003582624,birren bruce w.,birren,bruce w,birren b,1,153,0.0065359477124183,1
7003583073,nicholson-weller anne,nicholson-weller,anne,nicholson-weller a,1,35,0.0285714285714286,42
7003587982,antonovych tatiana t.,antonovych,tatiana t,antonovych t,1,1,1,1
7003588429,proffitt john h.,proffitt,john h,proffitt j,1,9,0.111111111111111,2
7003588448,karges hermann erich,karges,hermann erich,karges h,1,1,1,2
7003589910,mikolajczyk stephen d.,mikolajczyk,stephen d,mikolajczyk s,2,48,0.0416666666666667,4
7003590234,çelebi harika,çelebi,harika,çelebi h,1,38,0.0263157894736842,1
7003591373,gasché christoph g.,gasché,christoph g,gasché c,1,130,0.00769230769230769,38
7003593755,cohan stanley l.,cohan,stanley l,cohan s,3,12,0.25,6
7003594161,waxdal myron j.,waxdal,myron j,waxdal m,1,6,0.166666666666667,25
7003595166,heike toshio,heike,toshio,heike t,1,176,0.00568181818181818,10
7003595657,rosati domenico,rosati,domenico,rosati d,1,1,1,1
7003597870,arndt- jovin donna j.,arndt- jovin,donna j,arndt- jovin d,1,62,0.0161290322580645,3
7003597928,aitini enrico,aitini,enrico,aitini e,1,64,0.015625,1
7003599042,ohene- frempong kwaku,ohene- frempong,kwaku,ohene- frempong k,5,98,0.0510204081632653,17
7003600074,mistrík martin,mistrík,martin,mistrík m,1,116,0.00862068965517241,14
7003601824,cochet madeleine,cochet,madeleine,cochet m,1,7,0.142857142857143,11
7003601974,buenafe abigail c.,buenafe,abigail c,buenafe a,1,30,0.0333333333333333,2
7003602966,henslee- downey p. jean,henslee- downey,p jean,henslee- downey p,6,52,0.115384615384615,51
7003603596,michelangeli valdo p.,michelangeli,valdo p,michelangeli v,1,12,0.0833333333333333,6
7003605073,mcelveen jane e.,mcelveen,jane e,mcelveen j,2,5,0.4,1
7003607057,dresser david w.,dresser,david w,dresser d,1,5,0.2,6
7003607697,jandorf lina h.,jandorf,lina h,jandorf l,1,161,0.0062111801242236,2
7003608183,gabriélian andrei e.,gabriélian,andrei e,gabriélian a,1,19,0.0526315789473684,1
7003608320,bunin nancy j.,bunin,nancy j,bunin n,8,94,0.0851063829787234,53
7003608955,krams sheri m.,krams,sheri m,krams s,1,76,0.0131578947368421,3
7003609828,delforge alain r.,delforge,alain r,delforge a,1,36,0.0277777777777778,1
7003611211,claesson kerstin,claesson,kerstin,claesson k,1,27,0.037037037037037,3
7003611650,fujiyama asao,fujiyama,asao,fujiyama a,1,132,0.00757575757575758,1
7003611957,nantel stephen h.,nantel,stephen h,nantel s,2,65,0.0307692307692308,8
7003613748,gibelli nadia,gibelli,nadia,gibelli n,1,25,0.04,3
7003613830,fantozzi luigi maria aria,fantozzi,luigi maria aria,fantozzi l,1,41,0.024390243902439,2
7003615103,copley richard r.,copley,richard r,copley r,1,81,0.0123456790123457,1
7003616393,crispe ian nicholas,crispe,ian nicholas,crispe i,1,87,0.0114942528735632,77
7003617062,testi anna maria,testi,anna maria,testi a,2,103,0.0194174757281553,3
7003617278,boezeman jan bernardus maria,boezeman,jan bernardus maria,boezeman j,1,52,0.0192307692307692,4
7003618581,que john,que,john,que j,1,18,0.0555555555555556,5
7003619596,luqmani r. a.,luqmani,r a,luqmani r,1,146,0.00684931506849315,1
7003619971,wiederhold karl heinz,wiederhold,karl heinz,wiederhold k,1,31,0.032258064516129,2
7003621136,tantravahi ramana v.,tantravahi,ramana v,tantravahi r,1,17,0.0588235294117647,9
7003621654,raanani pia,raanani,pia,raanani p,1,118,0.00847457627118644,2
7003623322,brito-babapulle v.,brito-babapulle,v,brito-babapulle v,2,11,0.181818181818182,13
7003624161,cordell jacqueline l.,cordell,jacqueline l,cordell j,1,15,0.0666666666666667,124
7003624471,ochs lorre a.,ochs,lorre a,ochs l,1,2,0.5,3
7003624552,aber victor r.,aber,victor r,aber v,1,1,1,1
7003625007,maddocks anne b.,maddocks,anne b,maddocks a,1,2,0.5,10
7003625176,goldhammer yochanan,goldhammer,yochanan,goldhammer y,1,13,0.0769230769230769,2
7003626207,gilquin jacques,gilquin,jacques,gilquin j,1,54,0.0185185185185185,6
7003627259,borgmann anja,borgmann,anja,borgmann a,1,12,0.0833333333333333,25
7003629486,rohowsky-kochan christine,rohowsky-kochan,christine,rohowsky-kochan c,1,18,0.0555555555555556,2
7003632879,kennard olga,kennard,olga,kennard o,1,4,0.25,46
7003636231,gaskin gill j.,gaskin,gill j,gaskin g,5,23,0.217391304347826,5
7003637450,huddleston michael j.,huddleston,michael j,huddleston m,1,26,0.0384615384615385,3
7003637770,morecki shoshana,morecki,shoshana,morecki s,3,35,0.0857142857142857,96
7003637860,weitzel jeffrey n.,weitzel,jeffrey n,weitzel j,1,184,0.00543478260869565,7
7003639809,ruthazer robin r.,ruthazer,robin r,ruthazer r,1,151,0.00662251655629139,1
7003640892,aegerter philippe h.,aegerter,philippe h,aegerter p,1,154,0.00649350649350649,1
7003642736,eidelman benjamin h.,eidelman,benjamin h,eidelman b,1,20,0.05,2
7003646622,nance patricia w.,nance,patricia w,nance p,1,23,0.0434782608695652,2
7003646863,cullis jonathan o.,cullis,jonathan o,cullis j,8,17,0.470588235294118,115
7003647052,hoogenhout jaap a p,hoogenhout,jaap a p,hoogenhout j,2,11,0.181818181818182,7
7003648016,piñeiro luis a.,piñeiro,luis a,piñeiro l,4,33,0.121212121212121,55
7003649174,prósper felipe f.,prósper,felipe f,prósper f,1,249,0.00401606425702811,1
7003652355,nati sandro,nati,sandro,nati s,1,18,0.0555555555555556,6
7003653270,srinivasula srinivasa m.,srinivasula,srinivasa m,srinivasula s,1,87,0.0114942528735632,1
7003655320,van der does-van den berg anna,van der does-van den berg,anna,van der does-van den berg a,1,36,0.0277777777777778,3
7003655524,olavarría eduardo,olavarría,eduardo,olavarría e,3,101,0.0297029702970297,5
7003655872,castro- malaspina hugo r.,castro- malaspina,hugo r,castro- malaspina h,8,56,0.142857142857143,183
7003656227,litz craig e.,litz,craig e,litz c,1,14,0.0714285714285714,6
7003656488,martens erik,martens,erik,martens e,1,38,0.0263157894736842,2
7003656590,eulitz manfred,eulitz,manfred,eulitz m,2,21,0.0952380952380952,88
7003664342,tizard richard,tizard,richard,tizard r,1,6,0.166666666666667,15
7003666955,hillmen peter,hillmen,peter,hillmen p,12,169,0.0710059171597633,82
7003668044,dwilewicz-trojaczek jádwiga,dwilewicz-trojaczek,jádwiga,dwilewicz-trojaczek j,1,66,0.0151515151515152,2
7003668119,hiramine chiharu,hiramine,chiharu,hiramine c,1,7,0.142857142857143,3
7003668203,kroger linda a.,kroger,linda a,kroger l,4,34,0.117647058823529,13
7003669149,bolanos randall a.,bolanos,randall a,bolanos r,1,10,0.1,1
7003673267,carcassi carlo,carcassi,carlo,carcassi c,1,83,0.0120481927710843,3
7003673971,radice antonella,radice,antonella,radice a,2,62,0.032258064516129,2
7003674891,giardina steven l.,giardina,steven l,giardina s,1,20,0.05,1
7003676911,ippoliti cindy m.,ippoliti,cindy m,ippoliti c,6,57,0.105263157894737,78
7003679568,buttinelli carla,buttinelli,carla,buttinelli c,2,47,0.0425531914893617,6
7003680836,christophe catherine d.,christophe,catherine d,christophe c,1,64,0.015625,4
7003684266,sokal gérard,sokal,gérard,sokal g,1,1,1,4
7003684459,hjort tage,hjort,tage,hjort t,1,4,0.25,31
7003685752,yarranton geoffrey t.,yarranton,geoffrey t,yarranton g,2,22,0.0909090909090909,11
7003687331,conradt harald s.,conradt,harald s,conradt h,1,45,0.0222222222222222,7
7003688470,rustici mauro,rustici,mauro,rustici m,1,48,0.0208333333333333,6
7003688647,brugiatelli maura,brugiatelli,maura,brugiatelli m,2,69,0.0289855072463768,10
7003689817,krul elaine s.,krul,elaine s,krul e,1,27,0.037037037037037,41
7003689959,chester kerry ann,chester,kerry ann,chester k,6,76,0.0789473684210526,6
7003690511,loveland bruce edward,loveland,bruce edward,loveland b,2,41,0.0487804878048781,6
7003690687,novitzky nicolás,novitzky,nicolás,novitzky n,12,56,0.214285714285714,133
7003692815,sadoun alain,sadoun,alain,sadoun a,1,32,0.03125,6
7003693242,kidera akinori,kidera,akinori,kidera a,1,90,0.0111111111111111,6
7003694247,foot annabel b m,foot,annabel b m,foot a,3,35,0.0857142857142857,30
7003694704,emanuel peter d.,emanuel,peter d,emanuel p,1,52,0.0192307692307692,3
7003694919,andolina marino,andolina,marino,andolina m,1,39,0.0256410256410256,3
7003696236,merten otto wilhelm,merten,otto wilhelm,merten o,1,57,0.0175438596491228,2
7003696483,karanes chatchada,karanes,chatchada,karanes c,2,56,0.0357142857142857,12
7003699541,hamoudi rifat a.,hamoudi,rifat a,hamoudi r,1,102,0.00980392156862745,2
7003700249,agius mark a.,agius,mark a,agius m,1,54,0.0185185185185185,0
7003700288,alcorn michael j.,alcorn,michael j,alcorn m,2,14,0.142857142857143,99
7003701888,moskovic eleanor c.,moskovic,eleanor c,moskovic e,1,41,0.024390243902439,2
7003705119,o'briain donal seán,o'briain,donal seán,o'briain d,1,34,0.0294117647058824,6
7003705630,marthas marta l.,marthas,marta l,marthas m,2,58,0.0344827586206897,4
7003709120,osterwalder bruno,osterwalder,bruno,osterwalder b,1,24,0.0416666666666667,2
7003710792,bensoussan danièle,bensoussan,danièle,bensoussan d,1,69,0.0144927536231884,1
7003710850,canale maria laura aura,canale,maria laura aura,canale m,1,16,0.0625,1
7003711670,leppert david,leppert,david,leppert d,1,68,0.0147058823529412,2
7003714502,comoli p.,comoli,p,comoli p,2,113,0.0176991150442478,22
7003715356,perotti cesare g.,perotti,cesare g,perotti c,2,102,0.0196078431372549,1
7003715659,noronha irene de lourdes,noronha,irene de lourdes,noronha i,1,60,0.0166666666666667,1
7003716453,milenic diane e.,milenic,diane e,milenic d,1,83,0.0120481927710843,1
7003716719,dear keith bg g,dear,keith bg g,dear k,4,127,0.031496062992126,25
7003716823,slavc irene,slavc,irene,slavc i,1,62,0.0161290322580645,1
7003718333,khor soo peang,khor,soo peang,khor s,2,13,0.153846153846154,12
7003718779,marinelli giancarlo c.,marinelli,giancarlo c,marinelli g,1,3,0.333333333333333,1
7003718869,wolfenstein-todel carlota,wolfenstein-todel,carlota,wolfenstein-todel c,1,29,0.0344827586206897,8
7003718883,vítek antonín,vítek,antonín,vítek a,1,1,1,10
7003718899,eoli marica,eoli,marica,eoli m,1,85,0.0117647058823529,2
7003719319,colson yolonda lorig,colson,yolonda lorig,colson y,1,115,0.00869565217391304,3
7003721821,farthing charles f.,farthing,charles f,farthing c,1,39,0.0256410256410256,2
7003722987,pardi darrell s.,pardi,darrell s,pardi d,1,157,0.00636942675159236,1
7003726567,janakiraman nalini,janakiraman,nalini,janakiraman n,3,41,0.0731707317073171,21
7003727817,lund-johansen fridtjof,lund-johansen,fridtjof,lund-johansen f,1,36,0.0277777777777778,6
7003728240,vey norbert,vey,norbert,vey n,1,266,0.0037593984962406,14
7003728424,demuynck hilde m s,demuynck,hilde m s,demuynck h,2,46,0.0434782608695652,12
7003728772,fruchtman steven m.,fruchtman,steven m,fruchtman s,1,39,0.0256410256410256,1
7003730928,carnemolla barbara,carnemolla,barbara,carnemolla b,2,38,0.0526315789473684,2
7003731227,mckinnon s. s.,mckinnon,s s,mckinnon s,1,4,0.25,5
7003732106,reingold stephen c.,reingold,stephen c,reingold s,2,52,0.0384615384615385,4
7003732229,furlong terry g.,furlong,terry g,furlong t,1,17,0.0588235294117647,4
7003732523,kirkham bruce w.,kirkham,bruce w,kirkham b,2,81,0.0246913580246914,52
7003732747,pfeifer walther m.,pfeifer,walther m,pfeifer w,1,8,0.125,1
7003733606,corrigall valerie m.,corrigall,valerie m,corrigall v,1,43,0.0232558139534884,18
7003734911,mordenti joyce j.,mordenti,joyce j,mordenti j,1,16,0.0625,1
7003735027,cadiou monique,cadiou,monique,cadiou m,1,8,0.125,2
7003738024,francavilla sandro,francavilla,sandro,francavilla s,2,79,0.0253164556962025,25
7003739050,lisowska-grospierre barbara,lisowska-grospierre,barbara,lisowska-grospierre b,1,15,0.0666666666666667,15
7003740742,helg claudine,helg,claudine,helg c,14,51,0.274509803921569,149
7003740877,pignon bernard,pignon,bernard,pignon b,1,32,0.03125,1
7003741863,upton neil j.,upton,neil j,upton n,1,93,0.010752688172043,2
7003743316,dilly susan ann,dilly,susan ann,dilly s,2,4,0.5,14
7003743323,bellone graziella,bellone,graziella,bellone g,1,49,0.0204081632653061,1
7003743706,schroff robert w.,schroff,robert w,schroff r,5,1,5,34
7003744270,navari rudolph m.,navari,rudolph m,navari r,1,84,0.0119047619047619,5
7003745061,pictet raymond l.,pictet,raymond l,pictet r,1,8,0.125,2
7003745149,spencer valerie,spencer,valerie,spencer v,1,4,0.25,0
7003749464,cease kemp bailey,cease,kemp bailey,cease k,1,26,0.0384615384615385,45
7003750078,sargiacomo massimo,sargiacomo,massimo,sargiacomo m,2,39,0.0512820512820513,23
7003751368,waubant emmanuelle l.,waubant,emmanuelle l,waubant e,2,177,0.0112994350282486,4
7003753094,boddie arthur w.,boddie,arthur w,boddie a,1,5,0.2,2
7003758640,jarque isidro,jarque,isidro,jarque i,1,110,0.00909090909090909,6
7003760947,fröhlich otto,fröhlich,otto,fröhlich o,1,30,0.0333333333333333,2
7003764036,al-mondhiry hamid a b,al-mondhiry,hamid a b,al-mondhiry h,1,17,0.0588235294117647,2
7003764889,sabouraud olivier,sabouraud,olivier,sabouraud o,1,1,1,3
7003766037,wegmann keith w.,wegmann,keith w,wegmann k,1,16,0.0625,1
7003766615,gerloni valeria m.,gerloni,valeria m,gerloni v,1,73,0.0136986301369863,2
7003769921,kagimoto tadashi,kagimoto,tadashi,kagimoto t,1,7,0.142857142857143,2
7003771898,hoessli daniel c.,hoessli,daniel c,hoessli d,1,80,0.0125,3
7003772759,gillio alfred p.,gillio,alfred p,gillio a,7,20,0.35,145
7003775893,garcía-pardo ángeles,garcía-pardo,ángeles,garcía-pardo a,1,41,0.024390243902439,8
7003776497,shepard h. michael,shepard,h michael,shepard h,2,29,0.0689655172413793,4
7003781022,rein judith a.,rein,judith a,rein j,1,4,0.25,2
7003783002,zubizarreta alberto,zubizarreta,alberto,zubizarreta a,2,19,0.105263157894737,2
7003783474,plioplys audrius v.,plioplys,audrius v,plioplys a,1,19,0.0526315789473684,2
7003784289,leino lasse,leino,lasse,leino l,1,30,0.0333333333333333,21
7003786956,schenkein david p.,schenkein,david p,schenkein d,1,78,0.0128205128205128,1
7003788661,kolenda herbert,kolenda,herbert,kolenda h,1,18,0.0555555555555556,11
7003788906,de bock robrecht f k,de bock,robrecht f k,de bock r,2,24,0.0833333333333333,22
7003789204,peoples george e.,peoples,george e,peoples g,1,136,0.00735294117647059,11
7003789302,czuczman myron s.,czuczman,myron s,czuczman m,7,178,0.0393258426966292,37
7003789569,bera tapan kumar,bera,tapan kumar,bera t,1,71,0.0140845070422535,1
7003789626,minematsu toshio,minematsu,toshio,minematsu t,2,29,0.0689655172413793,10
7003790696,bastion yves,bastion,yves,bastion y,2,19,0.105263157894737,181
7003791588,steinberger peter,steinberger,peter,steinberger p,1,76,0.0131578947368421,1
7003793167,lycklama à nijeholt geert j.,lycklama à nijeholt,geert j,lycklama à nijeholt g,1,64,0.015625,2
7003794279,primàkoff paul d.,primàkoff,paul d,primàkoff p,3,43,0.0697674418604651,64
7003795004,debusscher louisette,debusscher,louisette,debusscher l,1,7,0.142857142857143,1
7003796128,veys paul a.,veys,paul a,veys p,1,21,0.0476190476190476,2
