eid_set_B_citing	eid_set_C_cited	cited_is_in_B	cited_is_in_A
30951437	27712934	1	0
30951437	27715633	1	0
30951437	27813155	1	0
30951437	27817666	1	0
30951437	27818816	1	1
30951437	27861017	1	0
30951437	27874404	1	0
30951437	27932538	1	0
30951437	27954071	1	0
30951437	27970797	1	1
30951437	28024675	1	0
30951437	28051488	1	0
30951437	28064627	1	0
30951437	28064668	1	1
30951437	28082071	1	0
30951437	28096972	1	0
30951437	28123802	1	0
30951437	28124185	1	0
30951437	28125191	1	1
30951437	28153538	1	0
30951437	28155974	1	0
30951437	28224131	1	0
30951437	28228229	1	0
30951437	28245705	1	0
30951437	28282857	1	0
30951437	28302709	1	0
30951437	28323308	1	0
30951437	28324568	1	0
30951437	28352731	1	0
30951437	28364715	1	0
30951437	28391075	1	0
30951437	28511262	1	0
30951437	28558511	1	0
30951437	28584202	1	0
30951437	28607418	1	0
30951437	28662078	1	0
30951437	28686653	1	0
30951437	28702008	1	0
30951437	28787175	1	0
30951437	28805708	1	0
30951437	28820386	1	1
30951437	28832877	1	0
30951437	28834692	1	0
30951437	28841422	1	0
30951437	28841615	1	0
30951437	28854947	1	0
30951437	28856612	1	0
30951437	28863333	1	0
30951437	28864561	1	0
30951437	28865897	1	0
30951437	28885705	1	0
30951437	28889094	1	0
30951437	28903242	1	1
30951437	28905531	1	0
30951437	28913975	1	1
30951437	28922297	1	0
30951437	28922505	1	1
30951437	28934514	1	0
30951437	28938040	1	0
30951437	28938268	1	0
30951437	28939524	1	0
30951437	28942059	1	0
30951437	28942103	1	0
30951437	28947586	1	0
30951437	28954972	1	0
30951437	28963248	1	0
30951437	28966584	1	0
30951437	28968604	1	1
30951437	28999439	1	0
30951437	28999640	1	0
30951437	29006746	1	0
30951437	29008335	1	0
30951437	29014183	1	0
30951437	29019391	1	0
30951437	29040656	1	0
30951437	29047168	1	0
30951437	29047564	1	0
30951437	29048423	1	0
30951437	29051088	1	0
30951437	29062596	1	0
30951437	29068059	1	1
30951437	29073252	1	0
30951437	29077960	1	0
30951437	29086756	1	1
30951437	29100438	1	1
30951437	29102152	1	0
30951437	29116891	1	0
30951437	29128820	1	0
30951437	29149824	1	0
30951437	29150223	1	1
30951437	29157193	1	0
30951437	29355856	1	0
30951437	29560694	1	0
30951437	29562422	1	0
30951437	29612338	1	0
30951437	29738286	1	0
30951437	29739393	1	0
30951437	29759571	1	0
30951437	29760436	1	1
30951437	29764169	1	0
30951437	29777261	1	0
30951437	29781776	1	0
30951437	29797693	1	0
30951437	29834737	1	0
30951437	29839210	1	1
30951437	29839240	1	0
30951437	29866835	1	0
30951437	29903024	1	0
30951437	29921561	1	0
30951437	29940309	1	0
30951437	29940636	1	0
30951437	30022258	1	0
30951437	30023069	1	0
30951437	30048296	1	0
30951437	30049852	1	0
30951437	30476355	1	0
30951437	342526528	1	0
30951437	342612293	1	0
30951437	344025667	1	0
30951437	344351534	1	0
30951437	344668425	1	0
30951437	345514081	1	0
30951437	345694605	1	0
30951437	1842286696	1	0
30951437	1842286769	1	0
30951437	1842287095	1	0
30951437	1842287219	1	0
30951437	1842324725	1	0
30951437	1842325607	1	0
30951437	1842362445	1	0
30951437	1842363480	1	0
30951437	1842364316	1	0
30951437	1842370570	1	0
30951437	1842401311	1	0
30951437	1842402486	1	0
30951437	1842402640	1	0
30951437	9444292817	1	0
30951437	13344295077	1	0
30951437	15644382191	1	0
30951437	17544394873	1	0
30951437	21544463618	1	0
30951614	2192060	1	0
30951614	2302562	1	1
30951614	2528775	1	0
30951614	20029183	1	0
30951614	23100910	1	0
30951614	25151870	1	1
30951614	25181610	1	0
30951614	25371355	1	0
30951614	26510747	1	0
30951614	27431501	1	0
30951614	27982876	1	1
30951614	28325475	1	0
30951614	28807402	1	0
30951614	28841726	1	0
30951614	29045064	1	0
30951614	29047919	1	0
30951614	29162781	1	0
30951614	29788321	1	0
30951614	30062010	1	0
30951614	30585736	1	0
30951614	30590109	1	0
30951813	15914105	1	0
30951813	16163736	1	0
30951813	19427092	1	0
30951813	19968763	1	0
30951813	23088947	1	0
30951813	23875744	1	0
30951813	24318576	1	1
30951813	24387728	1	0
30951813	25876591	1	0
30951813	25894713	1	0
30951813	25951144	1	0
30951813	26561988	1	0
30951813	26669469	1	0
30951813	27305991	1	0
30951813	27359827	1	0
30951813	27422990	1	0
30951813	27436745	1	1
30951813	27489384	1	0
30951813	28071555	1	0
30951813	28108985	1	0
30951813	28146766	1	0
30951813	28222551	1	0
30951813	28241839	1	0
30951813	28353711	1	0
30951813	28883179	1	0
30951813	28955358	1	0
30951813	28972016	1	0
30951813	18344410477	1	0
30951832	25222698	1	0
30951832	25248585	1	0
30951832	25784062	1	0
30951832	26729563	1	0
30951832	27239842	1	0
30951832	27309318	1	0
30951832	27513170	1	0
30951832	28177589	1	0
30951832	28299502	1	0
30951832	28903939	1	1
30951832	28970060	1	0
30951832	29015978	1	0
30951832	29020011	1	0
30951832	29049485	1	0
30951832	29068458	1	0
30951832	29664599	1	0
30951832	29925751	1	0
30951832	29928417	1	0
30951832	29982442	1	0
30951832	30240073	1	0
30951832	30272486	1	0
30951832	30445948	1	0
30951832	13344249764	1	0
30951832	15844404353	1	1
30952339	28077099	1	0
30952339	28938262	1	0
30952844	4136246	1	0
30952844	17681196	1	1
30952844	23375195	1	0
30952844	25183708	1	0
30952844	27968068	1	0
30952844	30479536	1	0
30953117	5400555	1	0
30953117	17505876	1	0
30953117	22946085	1	1
30953117	24791136	1	0
30953117	25130063	1	0
30953117	25327432	1	0
30953117	25787402	1	0
30953117	25990970	1	1
30953117	26505616	1	1
30953117	26555169	1	0
30953117	26766711	1	0
30953117	27174592	1	0
30953117	27249086	1	0
30953117	27408042	1	0
30953117	27499768	1	0
30953117	27520086	1	0
30953117	27528555	1	0
30953117	27670271	1	0
30953117	28031370	1	0
30953117	28074499	1	0
30953117	28118606	1	0
30953117	28143211	1	1
30953117	28283040	1	0
30953117	28364715	1	0
30953117	28779536	1	0
30953117	28790440	1	1
30953117	28892941	1	0
30953117	28957496	1	0
30953117	28999640	1	0
30953117	29011571	1	0
30953117	29036129	1	0
30953117	29047168	1	0
30953117	29381095	1	0
30953117	29871565	1	0
30953117	29895621	1	0
30953117	29943897	1	1
30953117	29960449	1	0
30953117	344834092	1	0
30953117	8944220233	1	0
30953195	17799082	1	0
30953195	17902740	1	0
30953195	19480344	1	0
30953195	20686503	1	1
30953195	21035886	1	1
30953195	23634552	1	0
30953195	23747381	1	0
30953195	23853487	1	0
30953195	24552717	1	0
30953195	25233883	1	0
30953195	25741072	1	1
30953195	25819863	1	0
30953195	25971416	1	0
30953195	26526861	1	0
30953195	26598654	1	0
30953195	27521002	1	1
30953195	28359213	1	0
30953195	28359315	1	0
30953195	28373166	1	0
30953195	28859765	1	0
30953195	8944248824	1	1
30953195	9044245703	1	1
30953197	1339532	1	0
30953197	4198722	1	0
30953197	10345821	1	0
30953197	18092715	1	0
30953197	23053641	1	0
30953197	23714467	1	0
30953197	24293979	1	1
30953197	24349836	1	0
30953197	24448151	1	0
30953197	25162270	1	0
30953197	25876152	1	0
30953197	26334521	1	0
30953197	26514561	1	0
30953197	26772358	1	0
30953197	26781840	1	0
30953197	26792807	1	0
30953197	27197493	1	0
30953197	27198367	1	0
30953197	27253509	1	0
30953197	27303686	1	0
30953197	27332881	1	0
30953197	27442660	1	0
30953197	28001154	1	0
30953197	28074723	1	0
30953197	28094123	1	0
30953197	28136310	1	0
30953197	28140247	1	0
30953197	28208743	1	0
30953197	28231880	1	0
30953197	28285385	1	0
30953197	28294931	1	0
30953197	28302596	1	0
30953197	28774037	1	0
30953197	28774708	1	1
30953197	28889940	1	0
30953197	28945817	1	0
30953197	28949091	1	0
30953197	29148633	1	0
30953197	29888585	1	0
30953197	29932582	1	0
30954209	29595282	1	0
30954209	29953942	1	0
30954209	30465072	1	0
30954209	30965162	1	0
30954209	31021356	1	0
30954443	21244878	1	0
30954443	27429483	1	1
30954443	27484275	1	0
30954443	28053730	1	0
30954443	28282857	1	0
30954443	28340717	1	1
30954443	28833966	1	0
30954443	28841422	1	0
30954443	28850160	1	0
30954443	28903242	1	1
30954443	28913975	1	1
30954443	28938268	1	0
30954443	28944982	1	1
30954443	28968604	1	1
30954443	29092359	1	1
30954443	29150223	1	1
30954443	29952312	1	1
30954443	344025667	1	0
30954443	1842309776	1	0
30954443	3042940036	1	0
30954443	76549194326	1	0
30954684	23042283	1	0
30954684	23886893	1	0
30954684	24536868	1	0
30954684	26346438	1	0
30954684	26355269	1	0
30954684	26688453	1	0
30954684	26755969	1	0
30954684	26792807	1	0
30954684	27299732	1	1
30954684	27374447	1	1
30954684	27502253	1	0
30954684	28216376	1	0
30954684	28275293	1	0
30954684	28285899	1	0
30954684	28335616	1	0
30954684	28609356	1	0
30954684	28790796	1	0
30954684	29056665	1	1
30954684	29072102	1	0
30954684	29766875	1	0
30954684	30250422	1	0
30954732	24353079	1	0
30954732	25743242	1	1
30954732	27361432	1	0
30954732	27978457	1	0
30954732	28143211	1	1
30954732	29050742	1	0
30955133	19120182	1	0
30955133	29015987	1	0
30955133	29096842	1	0
30955409	25194307	1	0
30955409	26325728	1	0
30955409	26419319	1	0
30955409	27266779	1	0
30955409	27488624	1	0
30955409	28869690	1	0
30956903	1507372	1	0
30956903	16645395	1	0
30956903	24491638	1	0
30956903	27244256	1	0
30957203	18835105	1	0
30957203	23268536	1	0
30957203	25765862	1	0
30957203	25811882	1	0
30957203	26554409	1	0
30957203	28898097	1	0
30957372	3119370	1	0
30957372	16700864	1	1
30957372	24280910	1	0
30957372	25184433	1	0
30957372	25231503	1	0
30957372	25282239	1	0
30957372	25900706	1	0
30957372	26515436	1	0
30957372	26583842	1	0
30957372	26721377	1	0
30957372	26763263	1	0
30957372	27316190	1	0
30957372	27422750	1	0
30957372	27451442	1	0
30957372	27478391	1	0
30957372	27499537	1	0
30957372	27522167	1	0
30957372	27532192	1	0
30957372	28235295	1	0
30957372	28909811	1	0
30957372	28986982	1	1
30957372	29063311	1	0
30957372	30639650	1	0
30957381	23758382	1	0
30959305	82758	1	0
30959305	1584956	1	0
30959305	28101039	1	0
30959305	28887998	1	0
30959305	28928422	1	0
30959305	29658306	1	0
30959305	29832707	1	0
30959305	30002904	1	0
30959305	30293529	1	0
30959305	31021586	1	0
30959935	21335218	1	0
30959935	23880839	1	0
30959935	24396816	1	0
30959935	25070260	1	0
30959935	26034335	1	0
30959935	26558470	1	0
30959935	26611646	1	0
30959935	27268493	1	0
30959935	27509231	1	1
30959935	28291736	1	1
30959935	28966027	1	1
30959935	29025475	1	1
30959935	29036129	1	0
30959935	1842348624	1	0
30959935	9344231922	1	1
30960042	20961226	1	0
30960042	21720579	1	0
30960042	22100659	1	0
30960042	23219734	1	0
30960042	23219759	1	0
30960042	23623994	1	0
30960042	23686978	1	0
30960042	23885628	1	0
30960042	23906184	1	0
30960042	24433856	1	0
30960042	24505574	1	0
30960042	25135552	1	1
30960042	25376171	1	0
30960042	25955399	1	0
30960042	26327378	1	0
30960042	26501317	1	0
30960042	26648277	1	0
30960042	26747885	1	0
30960042	28845205	1	0
30960042	28858422	1	0
30960042	28892309	1	0
30960290	614854	1	1
30960290	20591822	1	1
30960290	23911111	1	1
30960290	23945481	1	1
30960290	24208892	1	1
30960290	25068741	1	1
30960290	25265635	1	1
30960290	25266158	1	1
30960290	25348259	1	1
30960290	26783632	1	1
30960290	27503243	1	1
30960290	27523369	1	1
30960290	28862268	1	1
30960290	28887830	1	1
30960290	29115051	1	1
30960290	29129542	1	1
30960290	29143898	1	1
30960290	29875268	1	1
30960290	84889506336	1	1
30960290	84889526771	1	1
30960868	22640073	1	0
30960868	24574822	1	0
30960868	25821687	1	0
30960868	25828334	1	0
30960868	25864269	1	0
30960868	28940302	1	0
30960868	29061548	1	0
30960868	30047653	1	0
30960980	27238592	1	0
30960980	29044362	1	0
30960992	28301199	1	0
30960992	28806048	1	0
30960992	10244239321	1	0
30960998	151120	1	0
30960998	1273504	1	0
30960998	2131639	1	0
30960998	2654656	1	0
30960998	20039984	1	0
30960998	22640843	1	0
30960998	22994205	1	0
30960998	23620524	1	0
30960998	24342108	1	0
30960998	25008619	1	1
30960998	25805859	1	0
30960998	25986570	1	0
30960998	26457877	1	0
30960998	26512503	1	0
30960998	26573134	1	0
30960998	27323622	1	0
30960998	27333549	1	0
30960998	27452843	1	0
30960998	27465449	1	1
30960998	27465548	1	1
30960998	27716849	1	0
30960998	28044725	1	0
30960998	28208934	1	0
30960998	28288179	1	0
30960998	28329521	1	0
30960998	28810660	1	0
30960998	28843985	1	1
30960998	28985580	1	0
30960998	29047940	1	0
30960998	29153107	1	0
30960998	29953810	1	0
30960998	29998991	1	0
30960998	30040845	1	0
30960998	30050453	1	0
30960998	30240073	1	0
30960998	30272486	1	0
30960998	8944228913	1	1
30960998	9044220220	1	0
30960998	11944270723	1	0
30961031	21956416	1	0
30961031	23651203	1	0
30961031	24997357	1	0
30961031	25155486	1	0
30961031	25240576	1	0
30961031	25325226	1	0
30961031	25370870	1	0
30961031	25770408	1	0
30961031	27056539	1	0
30961031	27389119	1	0
30961031	27409057	1	0
30961031	27467163	1	0
30961031	28068083	1	0
30961031	28179006	1	0
30961031	28348369	1	0
30961031	28348545	1	0
30961031	28926223	1	0
30961031	28985984	1	0
30961031	29939467	1	0
30961031	30069683	1	0
30961031	30069797	1	0
30962344	24510510	1	1
30962344	25245410	1	0
30962344	25778002	1	1
30962344	28024639	1	0
30962699	23806075	1	0
30962699	26777369	1	0
30962699	27153103	1	0
30962699	27910431	1	0
30962699	28351583	1	0
30962699	28568639	1	0
30962699	28596158	1	0
30962699	28859279	1	0
30962699	28887937	1	0
30962699	28901649	1	0
30962699	28968362	1	0
30962699	29965138	1	0
30963115	17708061	1	0
30963115	19254359	1	0
30963115	20662183	1	0
30963115	21418424	1	0
30963115	26544293	1	0
30963115	26778547	1	0
30963115	28009849	1	0
30963115	28168242	1	0
30963115	28181760	1	0
30963722	22640843	1	0
30963722	24548625	1	0
30963722	25190716	1	0
30963722	343534788	1	0
30963855	3408336	1	0
30963855	26649231	1	0
30963855	27488624	1	0
30964190	2091226	1	1
30964190	3284844	1	0
30964190	3557733	1	0
30964190	3561970	1	0
30964190	3631751	1	0
30964190	16803914	1	1
30964190	21984561	1	1
30964190	22855253	1	1
30964190	23713979	1	1
30964190	24240878	1	1
30964190	25020570	1	1
30964190	25230869	1	1
30964190	25324988	1	1
30964190	26049124	1	1
30964190	26683644	1	0
30964190	26773113	1	1
30964190	27481161	1	0
30964190	28125191	1	1
30964190	28141858	1	0
30964190	28316323	1	1
30964190	28340717	1	1
30964190	28345004	1	1
30964190	28789191	1	1
30964190	28900261	1	1
30964190	28903242	1	1
30964190	28913975	1	1
30964190	28944982	1	1
30964190	28946632	1	1
30964190	28956326	1	0
30964190	29039429	1	0
30964190	29050314	1	0
30964190	29097966	1	0
30964190	29150223	1	1
30964190	29833010	1	0
30964190	29859287	1	1
30964190	29945209	1	1
30964190	30476554	1	1
30964190	343537720	1	0
30964190	345281639	1	0
30964190	1842362125	1	0
30964190	9544241334	1	1
30964190	10544235444	1	1
30964190	15844382914	1	1
30964534	2302562	1	1
30964534	3567225	1	1
30964534	30471119	1	0
30964653	20325928	1	0
30964653	21369893	1	0
30964653	22650419	1	0
30964653	23105238	1	0
30964653	23552198	1	0
30964653	24318576	1	1
30964653	25112785	1	1
30964653	26539964	1	0
30964653	26725180	1	0
30964653	27284001	1	0
30964653	27288539	1	1
30964653	28064764	1	1
30964653	28343355	1	0
30964653	28365328	1	0
30964653	28810989	1	0
30964653	29417029	1	0
30964653	29653653	1	0
30964653	29759197	1	0
30964653	29798603	1	0
30964653	9044226530	1	0
30964653	13344269022	1	0
30964964	24204319	1	1
30964964	24566393	1	1
30964964	25112785	1	1
30964964	25652892	1	1
30964964	26637511	1	1
30964964	26712850	1	1
30964964	27225899	1	1
30964964	28073281	1	1
30964964	28224082	1	1
30964964	28945716	1	1
30965012	14476231	1	0
30965012	14560461	1	0
30965012	23748386	1	1
30965012	24402483	1	0
30965012	24486354	1	1
30965012	24758824	1	0
30965015	4208754	1	0
30965015	4270170	1	0
30965015	17336147	1	0
30965015	24296027	1	0
30965015	24403321	1	0
30965015	25760317	1	0
30965015	26725180	1	0
30965015	27201551	1	1
30965015	27408985	1	0
30965015	27428398	1	0
30965015	27963484	1	0
30965015	28109655	1	0
30965015	28222932	1	0
30965015	28235295	1	0
30965015	28291823	1	0
30965015	28950996	1	0
30965015	29562967	1	0
30965015	31039315	1	0
30965047	336139	1	1
30965047	2340968	1	1
30965047	16716992	1	0
30965047	17697285	1	0
30965047	19306690	1	1
30965047	20672209	1	0
30965047	21840809	1	0
30965047	21970692	1	1
30965047	22470022	1	0
30965047	22905810	1	1
30965047	22924741	1	0
30965047	23572360	1	1
30965047	23636166	1	1
30965047	23897720	1	1
30965047	23912355	1	0
30965047	24339447	1	1
30965047	24537269	1	1
30965047	24537329	1	0
30965047	24592842	1	1
30965047	25292356	1	1
30965047	25756928	1	0
30965047	25817169	1	1
30965047	27376925	1	1
30965047	27525864	1	1
30965047	27526116	1	1
30965047	27934753	1	0
30965047	28863238	1	1
30965047	28921178	1	1
30965047	28964106	1	0
30965047	29162614	1	1
30965047	29164624	1	1
30965047	29923272	1	1
30965047	343470400	1	0
30965047	343470411	1	0
30965047	343906162	1	0
30965047	8944251129	1	1
30965047	11944271130	1	1
30965162	28883850	1	0
30965162	28913550	1	0
30965162	28927607	1	0
30965162	29007855	1	0
30965162	29026548	1	0
30965162	29054725	1	0
30965162	29069295	1	0
30965162	29114596	1	0
30965162	29360415	1	0
30965162	29858387	1	0
30965162	29905073	1	0
30965162	29976817	1	0
30965162	29992609	1	0
30965162	30011398	1	0
30965162	30032106	1	0
30965162	30465072	1	0
30965162	344053451	1	0
30965162	15844412409	1	0
30965273	1783090	1	0
30965273	2428212	1	0
30965273	13462877	1	0
30965273	16187133	1	1
30965273	18257740	1	1
30965273	18973048	1	1
30965273	19306690	1	1
30965273	19959861	1	0
30965273	20672209	1	0
30965273	21265537	1	1
30965273	21857486	1	1
30965273	21968318	1	1
30965273	21970692	1	1
30965273	22905810	1	1
30965273	22972673	1	0
30965273	23912355	1	0
30965273	23946601	1	1
30965273	24464933	1	0
30965273	24537269	1	1
30965273	25082471	1	0
30965273	25100777	1	1
30965273	25150433	1	0
30965273	25817169	1	1
30965273	25881307	1	0
30965273	26265337	1	0
30965273	26654073	1	0
30965273	26751178	1	0
30965273	27177223	1	0
30965273	27265153	1	0
30965273	27361368	1	1
30965273	27389767	1	1
30965273	27415850	1	0
30965273	27514621	1	1
30965273	27525864	1	1
30965273	27526116	1	1
30965273	27953484	1	1
30965273	28030951	1	1
30965273	28044989	1	0
30965273	28125191	1	1
30965273	28179358	1	1
30965273	28597587	1	0
30965273	28674198	1	0
30965273	28693537	1	0
30965273	28779536	1	0
30965273	28820426	1	1
30965273	28912581	1	0
30965273	28920312	1	0
30965273	28921178	1	1
30965273	28950916	1	0
30965273	28964106	1	0
30965273	29036129	1	0
30965273	29164624	1	1
30965273	29165448	1	0
30965273	29863613	1	0
30965273	29923272	1	1
30965273	343114994	1	0
30965273	1842383686	1	0
30965273	8944228913	1	1
30965273	8944251129	1	1
30965273	11944271130	1	1
30965273	20244384398	1	1
30965273	33845382806	1	1
30965851	19421244	1	0
30965851	19515891	1	0
30965851	28878855	1	0
30965851	33749946901	1	0
30965851	71849104860	1	0
30965970	1587390	1	0
30965970	4198722	1	0
30965970	15222647	1	1
30965970	23042283	1	0
30965970	23613953	1	0
30965970	23710629	1	0
30965970	24293979	1	1
30965970	24448151	1	0
30965970	24461313	1	1
30965970	24844388	1	1
30965970	25063143	1	1
30965970	25147418	1	0
30965970	25162270	1	0
30965970	25978976	1	1
30965970	26091925	1	0
30965970	26502047	1	0
30965970	27050148	1	0
30965970	27183934	1	0
30965970	27197493	1	0
30965970	27332881	1	0
30965970	28050350	1	0
30965970	28073310	1	0
30965970	28074723	1	0
30965970	28103565	1	0
30965970	28136310	1	0
30965970	28606741	1	0
30965970	28966985	1	0
30965970	28972543	1	0
30965970	29070931	1	0
30965970	29608746	1	0
30965970	29746203	1	0
30965970	29764444	1	0
30965970	29918942	1	0
30965992	1744875	1	1
30965992	8469346	1	1
30965992	17183517	1	1
30965992	20059494	1	1
30965992	21236693	1	1
30965992	22370764	1	1
30965992	23911111	1	1
30965992	24246527	1	1
30965992	24297282	1	1
30965992	24446208	1	1
30965992	24583590	1	1
30965992	24722750	1	1
30965992	25174052	1	1
30965992	25242063	1	1
30965992	25639104	1	1
30965992	25731301	1	1
30965992	26013747	1	1
30965992	26212613	1	1
30965992	26250463	1	1
30965992	26536712	1	1
30965992	26670255	1	1
30965992	26794283	1	1
30965992	26802946	1	1
30965992	26802983	1	1
30965992	26900387	1	1
30965992	27220125	1	1
30965992	27357432	1	1
30965992	27477992	1	1
30965992	27537670	1	1
30965992	27538972	1	1
30965992	27656118	1	1
30965992	27942213	1	1
30965992	28348376	1	1
